Sheet,Row,Column,Cell,RawValue,Formula,CellType,Editable,Hidden,MergedRegion,Label,Purpose,DomainField,UISection,OutputTarget,Notes
Application_form,1,A,A1,"Application ID:","",s,true,false,A1:B1,"","","","","",""
Application_form,1,G,G1,"(For office use)","",s,true,false,G1:H1,"","","","","",""
Application_form,3,A,A3,"APPLICATION FORM FOR FINANCIAL ASSISTANCE UNDER PRIME MINISTERS 
EMPLOYMENT GENERATION PROGRAMME (PMEGP)","",s,true,false,A3:I3,"","","","","",""
Application_form,21,T,T21,"Khadi & V.I. Commission","",s,true,false,,"","","","","",""
Application_form,22,T,T22,"Khadi & V.I.Board","",s,true,false,,"","","","","",""
Application_form,23,T,T23,"District Industries Center","",s,true,false,,"","","","","",""
Application_form,24,T,T24,"District Industries Center","",s,true,false,,"","","","","",""
Application_form,54,A,A54,"12","",n,true,false,,"","","","","",""
Application_form,54,B,B54,"Name of the project / business activity proposed :","",s,true,false,B54:G54,"","","","","",""
Application_form,56,A,A56,"13","",n,true,false,,"","","","","",""
Application_form,56,B,B56,"Amount of loan required (in Rs.)","",s,true,false,B56:E56,"","","","","",""
Application_form,57,B,B57,"Building Type","",s,true,false,B57:B58,"","","","","",""
Application_form,57,C,C57,"Capital Expenditure Loan","",s,true,false,C57:E57,"","","","","",""
Application_form,58,C,C58,"Workshed
Building etc.","",s,true,false,,"","","","","",""
Application_form,58,D,D58,"Machinery/ 
Equipment/Furniture","",s,true,false,,"","","","","",""
Application_form,58,E,E58,"Pre
 Operative
Cost","",s,true,false,,"","","","","",""
Application_form,58,F,F58,"Working 
Capital /
 Cash Credit
 Limit","",s,true,false,,"","","","","",""
Application_form,58,G,G58,"Total","",s,true,false,,"","","","","",""
Application_form,59,B,B59,"Rented","INDEX(DataSheet!L91:L93,DataSheet!M91,B1)",s,false,false,,"","","","","",""
Application_form,59,C,C59,"0","DataSheet!H48",n,false,false,,"","","","","",""
Application_form,59,D,D59,"0","DataSheet!H67+DataSheet!H72",n,false,false,,"","","","","",""
Application_form,59,E,E59,"0","DataSheet!H70+DataSheet!H74",n,false,false,,"","","","","",""
Application_form,59,F,F59,"0","DataSheet!H76",n,false,false,,"","","","","",""
Application_form,59,G,G59,"0","SUM(C59:F59)",n,false,false,,"","","","","",""
Application_form,60,A,A60,"14","",n,true,false,,"","","","","",""
Application_form,60,B,B60,"Details of earlier or current Loan/Grant and subsidy availed from Central/State Govt. Scheme/ or any other Similar Scheme.","",s,true,false,B60:G60,"","","","","",""
Application_form,61,B,B61,"Activity of the Project with Address","",s,true,false,B61:D61,"","","","","",""
Application_form,61,E,E61,"Amount","",s,true,false,,"","","","","",""
Application_form,61,F,F61,"Year of Sanction","",s,true,false,F61:G61,"","","","","",""
Application_form,63,B,B63,"I certify that all information furnished by me is true; and that I and any of my dependent have not borrowed any money under subsidy linked scheme from any Central / State Government or bank for establishing any such project","",s,true,false,B63:I63,"","","","","",""
Application_form,65,B,B65,"Place:","",s,true,false,,"","","","","",""
Application_form,66,B,B66,"Date:","",s,true,false,,"","","","","",""
Application_form,66,G,G66,"Signature of the Applicant","",s,true,false,G66:I66,"","","","","",""
Application_form,68,B,B68,"For Official Use only:","",s,true,false,B68:C68,"","","","","",""
Application_form,68,D,D68,"(Rejected / to be placed before District Task force Committee)","",s,true,false,D68:I68,"","","","","",""
Application_form,69,B,B69,"Reason (if Rejected):","",s,true,false,B69:C69,"","","","","",""
Application_form,72,B,B72,"Place:","",s,true,false,,"","","","","",""
Application_form,72,F,F72,"Signature, Name & Designation of Officer","",s,true,false,F72:I72,"","","","","",""
Application_form,73,B,B73,"Date:","",s,true,false,,"","","","","",""
Application_form,76,B,B76,"NOTE","",s,true,false,B76:I76,"","","","","",""
Application_form,77,B,B77,"• Own contribution must be invested 5% for SC/ST/OBC/PHC/woman/ Ex-serviceman/ North East Reason/Hill Boarder Area and 10% for General 
• Total Project Cost should not exceed 25 lakhs for Manufacturing unit and 10 lakhs for service unit.
• Applicant will not be entitled  for additional  Margin Money(Subsidy) in case of Own Contribution  over and above the prescribed limit.
• VIIIth  pass for Manufacturing Unit above Rs.10 lakhs project cost and under Service Sector above  Rs.5 lakhs 
• Application should be submitted complete in all respect along with attested  copies of the following documents:
1. Certificate of qualification-academic and technical (if  project cost above 5 lakhs under service industry  or above 10 lakhs under Manufacturing industry)
2. Relevant Certificate for SC/ST/OBC/Minority/Ex-Servicemen/PHC
3. if Entrepreneur Development programme(EDP) training undergone (at least for two weeks) then submit photocopy of the certificate
","",s,true,false,B77:I77,"","","","","",""
DataSheet,1,A,A1,"DATA INPUT SHEET","",s,true,false,A1:I1,"","","","","",""
DataSheet,5,A,A5,"Preference for sponsoring agency of the project :","",s,true,false,A5:G5,"","","","","",""
DataSheet,5,H,H5,"(mark √ )","",s,true,false,H5:I5,"","","","","",""
DataSheet,6,A,A6," Unit Location (As per revenue record) :","",s,true,false,A6:G6,"","","","","",""
DataSheet,6,H,H6,"(mark √ )","",s,true,false,H6:I6,"","","","","",""
DataSheet,7,B,B7,"KVIC","",s,true,false,,"","","","","",""
DataSheet,7,C,C7,"√","IF(DataSheet!M59=1,""√"","" "")",s,false,false,,"","","","","",""
DataSheet,7,D,D7,"KVIB","",s,true,false,,"","","","","",""
DataSheet,7,E,E7," ","IF(DataSheet!M59=2,""√"","" "")",s,false,false,,"","","","","",""
DataSheet,7,F,F7,"DIC","",s,true,false,,"","","","","",""
DataSheet,7,G,G7," ","IF(DataSheet!M59=3,""√"","" "")",s,false,false,,"","","","","",""
DataSheet,7,H,H7,"  COIR Board","",s,true,false,,"","","","","",""
DataSheet,7,J,J7," ","IF(DataSheet!M59=4,""√"","" "")",s,false,false,,"","","","","",""
DataSheet,8,A,A8,"1.1","",n,true,false,,"","","","","",""
DataSheet,8,B,B8,"Name of the Applicant/Institution","",s,true,false,B8:F8,"","","","","",""
DataSheet,10,A,A10,"1.2","",n,true,false,,"","","","","",""
DataSheet,12,A,A12,"2","",n,true,false,,"","","","","",""
DataSheet,12,B,B12,"Gender","",s,true,false,,"","","","","",""
DataSheet,12,D,D12,"Male","",s,true,false,,"","","","","",""
DataSheet,12,E,E12,"√","IF(DataSheet!M55=1,""√"","" "")",s,false,false,,"","","","","",""
DataSheet,12,F,F12,"Female","",s,true,false,,"","","","","",""
DataSheet,12,G,G12," ","IF(DataSheet!M55=2,""√"","" "")",s,false,false,,"","","","","",""
DataSheet,12,H,H12,"Transgender","",s,true,false,,"","","","","",""
DataSheet,12,I,I12," ","IF(DataSheet!M55=3,""√"","" "")",s,false,false,,"","","","","",""
DataSheet,13,A,A13,"3","",n,true,false,,"","","","","",""
DataSheet,13,B,B13,"Address of the Proposed location of Unit:","",s,true,false,B13:E13,"","","","","",""
DataSheet,13,F,F13,"Rural","",s,true,false,,"","","","","",""
DataSheet,13,G,G13,"√","IF(DataSheet!M64=1,""√"","" "")",s,false,false,,"","","","","",""
DataSheet,13,H,H13,"Urban","",s,true,false,,"","","","","",""
DataSheet,13,I,I13," ","IF(DataSheet!M64<>1,""√"","" "")",s,false,false,,"","","","","",""
DataSheet,16,B,B16,"Taluk/Block:","",s,true,false,B16:C16,"","","","","",""
DataSheet,17,B,B17,"District:","",s,true,false,B17:C17,"","","","","",""
DataSheet,17,G,G17,"Pin:","",s,true,false,,"","","","","",""
DataSheet,18,B,B18,"State:","",s,true,false,,"","","","","",""
DataSheet,19,B,B19,"Email:","",s,true,false,,"","","","","",""
DataSheet,19,F,F19,"Mobile:","",s,true,false,,"","","","","",""
DataSheet,19,U,U19,"Urban","",s,true,false,,"","","","","",""
DataSheet,21,A,A21,"4","",n,true,false,,"","","","","",""
DataSheet,21,B,B21,"Qualification","",s,true,false,B21:C21,"","","","","",""
DataSheet,22,B,B22,"Academic","",s,true,false,B22:D22,"","","","","",""
DataSheet,22,E,E22,"Technical","",s,true,false,E22:H22,"","","","","",""
DataSheet,23,B,B23,"12th Pass","INDEX(DataSheet!L83:L89,DataSheet!M83)",s,false,false,B23:D23,"","","","","",""
DataSheet,25,A,A25,"5","",n,true,false,,"","","","","",""
DataSheet,25,B,B25,"Whether the applicant belongs to (mark √)","",s,true,false,,"","","","","",""
DataSheet,25,L,L25,"0.35","IF(DataSheet!M59=4,IF(AND(DataSheet!M56=1, DataSheet!M70=8),15%,25%),IF(AND(DataSheet!M56=1, DataSheet!M70=8),25%,35%))",n,false,false,,"","","","","",""
DataSheet,26,B,B26,"SC","",s,true,false,,"","","","","",""
DataSheet,26,C,C26,"ST ","",s,true,false,,"","","","","",""
DataSheet,26,D,D26,"OBC","",s,true,false,,"","","","","",""
DataSheet,26,E,E26,"PHC","",s,true,false,,"","","","","",""
DataSheet,26,F,F26,"Ex- Service man","",s,true,false,,"","","","","",""
DataSheet,26,G,G26,"Minority","",s,true,false,,"","","","","",""
DataSheet,26,H,H26,"Hill Border Area","",s,true,false,,"","","","","",""
DataSheet,26,I,I26,"Aspirational Districts","",s,true,false,,"","","","","",""
DataSheet,26,J,J26,"General","",s,true,false,,"","","","","",""
DataSheet,27,B,B27,"√","IF(DataSheet!M70=1,""√"","" "")",s,false,false,,"","","","","",""
DataSheet,27,C,C27," ","IF(DataSheet!M70=2,""√"","" "")",s,false,false,,"","","","","",""
DataSheet,27,D,D27," ","IF(DataSheet!M70=3,""√"","" "")",s,false,false,,"","","","","",""
DataSheet,27,E,E27," ","IF(DataSheet!M70=4,""√"","" "")",s,false,false,,"","","","","",""
DataSheet,27,F,F27," ","IF(DataSheet!M70=5,""√"","" "")",s,false,false,,"","","","","",""
DataSheet,27,G,G27," ","IF(DataSheet!M70=6,""√"","" "")",s,false,false,,"","","","","",""
DataSheet,27,H,H27," ","IF(DataSheet!M70=7,""√"","" "")",s,false,false,,"","","","","",""
DataSheet,27,I,I27," ","IF(DataSheet!M70=8,""√"","" "")",s,false,false,,"","","","","",""
DataSheet,27,J,J27," ","IF(DataSheet!M70=9,""√"","" "")",s,false,false,,"","","","","",""
DataSheet,29,A,A29,"6","",n,true,false,,"","","","","",""
DataSheet,29,B,B29,"Whether the project (mark √)","",s,true,false,B29:C29,"","","","","",""
DataSheet,29,F,F29,"Manufacturing Unit","",s,true,false,,"","","","","",""
DataSheet,29,G,G29,"√","IF(DataSheet!M80=1,""√"","" "")",s,false,false,,"","","","","",""
DataSheet,29,H,H29,"Service Unit","",s,true,false,,"","","","","",""
DataSheet,29,I,I29," ","IF(DataSheet!M80=2,""√"","" "")",s,false,false,,"","","","","",""
DataSheet,31,A,A31,"8","",n,true,false,,"","","","","",""
DataSheet,31,B,B31,"Name of the project / business activity proposed :","",s,true,false,B31:G31,"","","","","",""
DataSheet,34,B,B34,"Legal Status:","",s,true,false,,"","","","","",""
DataSheet,36,B,B36,"Land","",s,true,false,B36:E36,"","","","","",""
DataSheet,36,M,M36,"#VALUE!","L59:L62",e,false,false,,"","","","","",""
DataSheet,39,B,B39,"BUILDING DETAILS","",s,true,false,B39:I39,"","","","","",""
DataSheet,40,B,B40,"Particulars","",s,true,false,B40:E40,"","","","","",""
DataSheet,40,F,F40,"Area","",s,true,false,,"","","","","",""
DataSheet,40,G,G40,"Rate/Sq.ft","",s,true,false,,"","","","","",""
DataSheet,40,H,H40,"Amount in Rs.","",s,true,false,H40:I40,"","","","","",""
DataSheet,41,B,B41,"2 Floor Building","",s,true,false,B41:E41,"","","","","",""
DataSheet,41,H,H41,"0.00","IF(F41>=1,F41*G41,G41)",n,false,false,H41:I41,"","","","","",""
DataSheet,42,H,H42,"0.00","IF(F42>=1,F42*G42,G42)",n,false,false,H42:I42,"","","","","",""
DataSheet,43,H,H43,"0.00","IF(F43>=1,F43*G43,G43)",n,false,false,H43:I43,"","","","","",""
DataSheet,44,H,H44,"0.00","IF(F44>=1,F44*G44,G44)",n,false,false,H44:I44,"","","","","",""
DataSheet,45,H,H45,"0.00","IF(F45>=1,F45*G45,G45)",n,false,false,H45:I45,"","","","","",""
DataSheet,46,H,H46,"0.00","IF(F46>=1,F46*G46,G46)",n,false,false,H46:I46,"","","","","",""
DataSheet,46,K,K46," ","",s,true,false,,"","","","","",""
DataSheet,47,H,H47,"0.00","IF(F47>=1,F47*G47,G47)",n,false,false,H47:I47,"","","","","",""
DataSheet,48,H,H48,"0.00","SUM(H41:H47)",n,false,false,H48:I48,"","","","","",""
DataSheet,52,B,B52,"MACHINERY DETAILS","",s,true,false,B52:I52,"","","","","",""
DataSheet,53,B,B53,"Particulars","",s,true,false,B53:E53,"","","","","",""
DataSheet,53,F,F53,"Qty.","",s,true,false,,"","","","","",""
DataSheet,53,G,G53,"Rate","",s,true,false,,"","","","","",""
DataSheet,53,H,H53,"Amount in Rs.","",s,true,false,H53:I53,"","","","","",""
DataSheet,54,B,B54,"CNC","",s,true,false,B54:E54,"","","","","",""
DataSheet,54,H,H54,"0.00","IF(F54>=1,F54*G54,G54)",n,false,false,H54:I54,"","","","","",""
DataSheet,55,H,H55,"0.00","IF(F55>=1,F55*G55,G55)",n,false,false,H55:I55,"","","","","",""
DataSheet,55,L,L55,"Male","",s,true,false,,"","","","","",""
DataSheet,55,M,M55,"1","",n,true,false,,"","","","","",""
DataSheet,55,Q,Q55,"0.35","IF(IF(AND(DataSheet!M55=1, DataSheet!M70=9, DataSheet!M64=2),15%,25%),IF(AND(DataSheet!M55=1, DataSheet!M70=9, DataSheet!M64=1),25%,35%))",n,false,false,,"","","","","",""
DataSheet,56,H,H56,"0.00","IF(F56>=1,F56*G56,G56)",n,false,false,H56:I56,"","","","","",""
DataSheet,56,L,L56,"Female","",s,true,false,,"","","","","",""
DataSheet,57,H,H57,"0.00","IF(F57>=1,F57*G57,G57)",n,false,false,H57:I57,"","","","","",""
DataSheet,57,L,L57,"Transgender","",s,true,false,,"","","","","",""
DataSheet,57,R,R57,"35","IF(M64=2,IF(AND(M55=1,M70=9),15,25),IF(AND(M55=1,M70=9),25,35))",n,false,false,,"","","","","",""
DataSheet,58,H,H58,"0.00","IF(F58>=1,F58*G58,G58)",n,false,false,H58:I58,"","","","","",""
DataSheet,58,R,R58,"25","IF(AND(M55=1,M70=9,M64=2),15,25)",n,false,false,,"","","","","",""
DataSheet,59,H,H59,"0.00","IF(F59>=1,F59*G59,G59)",n,false,false,H59:I59,"","","","","",""
DataSheet,59,L,L59,"KVIC","",s,true,false,,"","","","","",""
DataSheet,59,M,M59,"1","",n,true,false,,"","","","","",""
DataSheet,59,R,R59,"25","IF(AND(M55=1,M64=1,M70=9),35,25)",n,false,false,,"","","","","",""
DataSheet,60,H,H60,"0.00","IF(F60>=1,F60*G60,G60)",n,false,false,H60:I60,"","","","","",""
DataSheet,60,L,L60,"KVIB","",s,true,false,,"","","","","",""
DataSheet,60,R,R60,"0","IF(AND(M57=1,M72=9,M66=2),15,0)",n,false,false,,"","","","","",""
DataSheet,61,H,H61,"0.00","IF(F61>=1,F61*G61,G61)",n,false,false,H61:I61,"","","","","",""
DataSheet,61,L,L61,"DIC","",s,true,false,,"","","","","",""
DataSheet,61,P,P61,"1","",n,true,false,,"","","","","",""
DataSheet,62,H,H62,"0.00","IF(F62>=1,F62*G62,G62)",n,false,false,H62:I62,"","","","","",""
DataSheet,62,L,L62,"COIR Board","",s,true,false,,"","","","","",""
DataSheet,63,H,H63,"0.00","IF(F63>=1,F63*G63,G63)",n,false,false,H63:I63,"","","","","",""
DataSheet,64,H,H64,"0.00","IF(F64>=1,F64*G64,G64)",n,false,false,H64:I64,"","","","","",""
DataSheet,64,L,L64,"Rural","",s,true,false,,"","","","","",""
DataSheet,64,M,M64,"1","",n,true,false,,"","","","","",""
DataSheet,65,H,H65,"0.00","IF(F65>=1,F65*G65,G65)",n,false,false,H65:I65,"","","","","",""
DataSheet,65,L,L65,"Urban","",s,true,false,,"","","","","",""
DataSheet,66,H,H66,"0.00","IF(F66>=1,F66*G66,G66)",n,false,false,H66:I66,"","","","","",""
DataSheet,67,B,B67,"Total","",s,true,false,B67:E67,"","","","","",""
DataSheet,67,H,H67,"0.00","SUM(H54:H66)",n,false,false,H67:I67,"","","","","",""
DataSheet,67,L,L67,"No","",s,true,false,,"","","","","",""
DataSheet,67,M,M67,"1","",n,true,false,,"","","","","",""
DataSheet,68,L,L68,"Yes","",s,true,false,,"","","","","",""
DataSheet,70,B,B70,"d.  Preliminary & Pre-operative Cost :","",s,true,false,B70:E70,"","","","","",""
DataSheet,70,L,L70,"SC","",s,true,false,,"","","","","",""
DataSheet,70,M,M70,"1","",n,true,false,,"","","","","",""
DataSheet,71,L,L71,"ST","",s,true,false,,"","","","","",""
DataSheet,72,B,B72,"e.  Furniture & Fixtures                         :","",s,true,false,B72:E72,"","","","","",""
DataSheet,72,L,L72,"OBC","",s,true,false,,"","","","","",""
DataSheet,73,L,L73,"PHC","",s,true,false,,"","","","","",""
DataSheet,74,B,B74,"f.   Contingency/Others/Miscellaneous                                    :","",s,true,false,B74:E74,"","","","","",""
DataSheet,74,L,L74,"Ex- Serviceman","",s,true,false,,"","","","","",""
DataSheet,75,L,L75,"Minority","",s,true,false,,"","","","","",""
DataSheet,76,B,B76,"Working Capital                                :","",s,true,false,B76:E76,"","","","","",""
DataSheet,76,H,H76,"0.00","SUM(H70:I74)",n,false,false,H76:I76,"","","","","",""
DataSheet,76,L,L76,"Hill Boarder Area","",s,true,false,,"","","","","",""
DataSheet,77,L,L77,"Aspirational Districts","",s,true,false,,"","","","","",""
DataSheet,78,L,L78,"General","",s,true,false,,"","","","","",""
DataSheet,80,L,L80,"Manufacturing ","",s,true,false,,"","","","","",""
DataSheet,80,M,M80,"1","",n,true,false,,"","","","","",""
DataSheet,81,L,L81,"Service","",s,true,false,,"","","","","",""
DataSheet,83,B,B83,"Means of Financing","",s,true,false,B83:G83,"","","","","",""
DataSheet,83,L,L83,"Under 8th","",s,true,false,,"","","","","",""
DataSheet,83,M,M83,"4","",n,true,false,,"","","","","",""
DataSheet,84,L,L84,"8th Pass","",s,true,false,,"","","","","",""
DataSheet,85,B,B85,"Own Contribution                                :","",s,true,false,B85:E85,"","","","","",""
DataSheet,85,G,G85,"5%","IF(AND(DataSheet!M55=1, DataSheet!M70=9),10%,5%)",n,false,false,,"","","","","",""
DataSheet,85,L,L85,"10th Pass","",s,true,false,,"","","","","",""
DataSheet,86,B,B86,"Bank Finance                                    : ","",s,true,false,B86:E86,"","","","","",""
DataSheet,86,G,G86,"95%","100%-G85",n,false,false,,"","","","","",""
DataSheet,86,L,L86,"12th Pass","",s,true,false,,"","","","","",""
DataSheet,87,B,B87,"Margin Money (Govt. Subsidy)                   :","",s,true,false,B87:E87,"","","","","",""
DataSheet,87,G,G87,"35%","IF(DataSheet!M64=2,IF(AND(DataSheet!M55=1,DataSheet!M70=9),15%,25%),IF(AND(DataSheet!M55=1,DataSheet!M70=9),25%,35%))",n,false,false,,"","","","","",""
DataSheet,87,L,L87,"Graduate","",s,true,false,,"","","","","",""
DataSheet,88,L,L88,"Post Graduate","",s,true,false,,"","","","","",""
DataSheet,89,L,L89,"PhD","",s,true,false,,"","","","","",""
DataSheet,91,B,B91,"DETAILS OF SALES","",s,true,false,B91:I91,"","","","","",""
DataSheet,91,L,L91,"Own","",s,true,false,,"","","","","",""
DataSheet,91,M,M91,"2","",n,true,false,,"","","","","",""
DataSheet,92,B,B92,"Particulars of Products","",s,true,false,B92:E93,"","","","","",""
DataSheet,92,F,F92,"Rate/","",s,true,false,,"","","","","",""
DataSheet,92,G,G92,"Qantity","",s,true,false,,"","","","","",""
DataSheet,92,H,H92,"Amount in Rs.","",s,true,false,H92:I92,"","","","","",""
DataSheet,92,L,L92,"Rented","",s,true,false,,"","","","","",""
DataSheet,93,F,F93,"Unit","",s,true,false,,"","","","","",""
DataSheet,93,L,L93,"Leased","",s,true,false,,"","","","","",""
DataSheet,94,H,H94,"0.00","IF(G94>=1,G94*F94,F94)",n,false,false,H94:I94,"","","","","",""
DataSheet,95,H,H95,"0.00","IF(G95>=1,G95*F95,F95)",n,false,false,H95:I95,"","","","","",""
DataSheet,96,H,H96,"0.00","IF(G96>=1,G96*F96,F96)",n,false,false,H96:I96,"","","","","",""
DataSheet,97,H,H97,"0.00","IF(G97>=1,G97*F97,F97)",n,false,false,H97:I97,"","","","","",""
DataSheet,98,H,H98,"0.00","IF(G98>=1,G98*F98,F98)",n,false,false,H98:I98,"","","","","",""
DataSheet,99,H,H99,"0.00","IF(G99>=1,G99*F99,F99)",n,false,false,H99:I99,"","","","","",""
DataSheet,100,H,H100,"0.00","IF(G100>=1,G100*F100,F100)",n,false,false,H100:I100,"","","","","",""
DataSheet,101,H,H101,"0.00","IF(G101>=1,G101*F101,F101)",n,false,false,H101:I101,"","","","","",""
DataSheet,102,B,B102,"Total","",s,true,false,B102:E102,"","","","","",""
DataSheet,102,H,H102,"0.00","SUM(H94:H101)",n,false,false,H102:I102,"","","","","",""
DataSheet,105,B,B105,"RAW MATERIALS","",s,true,false,B105:I105,"","","","","",""
DataSheet,106,B,B106,"Particulars","",s,true,false,B106:D106,"","","","","",""
DataSheet,106,E,E106,"Unit","",s,true,false,,"","","","","",""
DataSheet,106,F,F106,"Rate/Unit","",s,true,false,,"","","","","",""
DataSheet,106,G,G106,"Reqd. Unit","",s,true,false,,"","","","","",""
DataSheet,106,H,H106,"Amount In Rs.","",s,true,false,H106:I106,"","","","","",""
DataSheet,107,H,H107,"0.00","IF(G107>=1,G107*F107,F107)",n,false,false,H107:I107,"","","","","",""
DataSheet,108,H,H108,"0.00","IF(G108>=1,G108*F108,F108)",n,false,false,H108:I108,"","","","","",""
DataSheet,109,H,H109,"0.00","IF(G109>=1,G109*F109,F109)",n,false,false,H109:I109,"","","","","",""
DataSheet,110,H,H110,"0.00","IF(G110>=1,G110*F110,F110)",n,false,false,H110:I110,"","","","","",""
DataSheet,111,H,H111,"0.00","IF(G111>=1,G111*F111,F111)",n,false,false,H111:I111,"","","","","",""
DataSheet,112,H,H112,"0.00","IF(G112>=1,G112*F112,F112)",n,false,false,H112:I112,"","","","","",""
DataSheet,113,H,H113,"0.00","IF(G113>=1,G113*F113,F113)",n,false,false,H113:I113,"","","","","",""
DataSheet,114,H,H114,"0.00","IF(G114>=1,G114*F114,F114)",n,false,false,H114:I114,"","","","","",""
DataSheet,115,H,H115,"0.00","IF(G115>=1,G115*F115,F115)",n,false,false,H115:I115,"","","","","",""
DataSheet,116,B,B116,"Total","",s,true,false,B116:D116,"","","","","",""
DataSheet,116,H,H116,"0.00","SUM(H107:H115)",n,false,false,H116:I116,"","","","","",""
DataSheet,118,B,B118,"WAGES","",s,true,false,B118:I118,"","","","","",""
DataSheet,119,B,B119,"Particulars","",s,true,false,B119:D120,"","","","","",""
DataSheet,119,E,E119,"No. of","",s,true,false,,"","","","","",""
DataSheet,119,F,F119,"Wages Per Month","",s,true,false,F119:G119,"","","","","",""
DataSheet,119,H,H119,"Amount in Rs.","",s,true,false,H119:I119,"","","","","",""
DataSheet,120,E,E120,"Worker","",s,true,false,,"","","","","",""
DataSheet,120,F,F120,"Total Month","",s,true,false,,"","","","","",""
DataSheet,120,G,G120,"12","",n,true,false,,"","","","","",""
DataSheet,121,B,B121,"Labor","",s,true,false,B121:D121,"","","","","",""
DataSheet,121,H,H121,"0.00","E121*F121*G120",n,false,false,H121:I121,"","","","","",""
DataSheet,122,H,H122,"0.00","E122*F122*G120",n,false,false,H122:I122,"","","","","",""
DataSheet,123,H,H123,"0.00","E123*F123*G120",n,false,false,H123:I123,"","","","","",""
DataSheet,124,H,H124,"0.00","E124*F124*G120",n,false,false,H124:I124,"","","","","",""
DataSheet,125,H,H125,"0.00","E125*F125*G120",n,false,false,H125:I125,"","","","","",""
DataSheet,126,H,H126,"0.00","E126*F126*G120",n,false,false,H126:I126,"","","","","",""
DataSheet,127,H,H127,"0.00","E127*F127*G120",n,false,false,H127:I127,"","","","","",""
DataSheet,128,B,B128,"Total","",s,true,false,B128:D128,"","","","","",""
DataSheet,128,E,E128,"0","SUM(E121:E127)",n,false,false,,"","","","","",""
DataSheet,128,H,H128,"0.00","SUM(H121:H127)",n,false,false,H128:I128,"","","","","",""
DataSheet,131,B,B131,"SALARY DETAILS","",s,true,false,B131:I131,"","","","","",""
DataSheet,132,B,B132,"Particulars","",s,true,false,B132:D133,"","","","","",""
DataSheet,132,E,E132,"No. of ","",s,true,false,,"","","","","",""
DataSheet,132,F,F132,"Wages Per Month","",s,true,false,F132:G132,"","","","","",""
DataSheet,132,H,H132,"Amount in Rs.","",s,true,false,H132:I132,"","","","","",""
DataSheet,133,E,E133,"Staff","",s,true,false,,"","","","","",""
DataSheet,133,F,F133,"Total Month","",s,true,false,,"","","","","",""
DataSheet,133,G,G133,"12","",n,true,false,,"","","","","",""
DataSheet,134,H,H134,"0.00","E134*F134*G133",n,false,false,H134:I134,"","","","","",""
DataSheet,135,H,H135,"0.00","E135*F135*G133",n,false,false,H135:I135,"","","","","",""
DataSheet,136,H,H136,"0.00","E136*F136*G133",n,false,false,H136:I136,"","","","","",""
DataSheet,137,H,H137,"0.00","E137*F137*G133",n,false,false,H137:I137,"","","","","",""
DataSheet,138,H,H138,"0.00","E138*F138*G133",n,false,false,H138:I138,"","","","","",""
DataSheet,139,B,B139,"Total","",s,true,false,B139:D139,"","","","","",""
DataSheet,139,E,E139,"0","SUM(E134:E138)",n,false,false,,"","","","","",""
DataSheet,139,H,H139,"0.00","SUM(H134:H138)",n,false,false,H139:I139,"","","","","",""
DataSheet,142,B,B142,"WORKING CAPITAL ESTIMATE","",s,true,false,B142:G142,"","","","","",""
DataSheet,143,B,B143,"Element of Working Capital","",s,true,false,B143:D143,"","","","","",""
DataSheet,143,G,G143,"No. of Days","",s,true,false,,"","","","","",""
DataSheet,146,B,B146,"Stock in process","",s,true,false,B146:D146,"","","","","",""
DataSheet,148,B,B148,"Finished goods","",s,true,false,B148:D148,"","","","","",""
DataSheet,150,B,B150,"Receivable by","",s,true,false,B150:D150,"","","","","",""
DataSheet,153,B,B153,"POWER  ESTIMATE","",s,true,false,B153:G153,"","","","","",""
DataSheet,154,B,B154,"Power Requirement","",s,true,false,B154:F154,"","","","","",""
DataSheet,157,B,B157,"Repair and Maintanance","",s,true,false,B157:E157,"","","","","",""
DataSheet,157,G,G157,"Rs.","",s,true,false,,"","","","","",""
DataSheet,157,H,H157,"0.00","F157*H102",n,false,false,H157:I157,"","","","","",""
DataSheet,159,B,B159,"Power and Fuel","",s,true,false,B159:E159,"","","","","",""
DataSheet,159,G,G159,"Rs.","",s,true,false,,"","","","","",""
DataSheet,159,H,H159,"0.00","F159*H102",n,false,false,H159:I159,"","","","","",""
DataSheet,161,B,B161,"Other Overhead Expenses","",s,true,false,B161:E161,"","","","","",""
DataSheet,161,G,G161,"Rs.","",s,true,false,,"","","","","",""
DataSheet,161,H,H161,"0.00","F161*H102",n,false,false,H161:I161,"","","","","",""
DataSheet,163,B,B163,"Telephone Expenses","",s,true,false,B163:E163,"","","","","",""
DataSheet,163,G,G163,"Rs.","",s,true,false,,"","","","","",""
DataSheet,163,H,H163,"0.00","F163*H102",n,false,false,H163:I163,"","","","","",""
DataSheet,165,B,B165,"Stationery & Postage","",s,true,false,B165:E165,"","","","","",""
DataSheet,165,G,G165,"Rs.","",s,true,false,,"","","","","",""
DataSheet,165,H,H165,"0.00","F165*H102",n,false,false,H165:I165,"","","","","",""
DataSheet,167,B,B167,"Advertisement & Publicity","",s,true,false,B167:E167,"","","","","",""
DataSheet,167,G,G167,"Rs.","",s,true,false,,"","","","","",""
DataSheet,167,H,H167,"0.00","F167*H102",n,false,false,H167:I167,"","","","","",""
DataSheet,169,B,B169,"Building Rent","",s,true,false,B169:E169,"","","","","",""
DataSheet,169,G,G169,"Rs.","",s,true,false,,"","","","","",""
